GEO_ID,Poverty,Bachelor,White,White-NH,Black,Black-NH,Asian,Asian-NH,AmericanIndian,AmericanIndian-NH,NHPI,NHPI-NH,Other,Other-NH,Multi,Multi-NH,Pre-1939 Housing,1939-1949 Housing,VacantHousing,OwnerOccupied,FamiliesWithChildren,White-H,Black-H,Asian-H,AmericanIndian-H,NHPI-H,Other-H,Multi-H,SimpsonsDI,OldHousing
42101035500,14.1,31.5,82.9,80.4,2.4,2.4,10.8,10.8,1.2,0.4,0.0,0.0,1.8,0.2,0.9,0.9,4.9,1.8,2.6,63.8,22.9,2.5,0.0,0.0,0.7999999999999999,0.0,1.6,0.0,0.340298,6.7
42101035601,8.9,24.1,87.8,83.6,2.0,1.9,7.2,7.2,0.0,0.0,0.0,0.0,1.6,0.0,1.5,1.5,0.8,3.1,1.2,70.0,19.7,4.200000000000003,0.10000000000000009,0.0,0.0,0.0,1.6,0.0,0.29431300000000005,3.9000000000000004
42101035602,7.3,36.2,65.8,65.5,4.6,4.6,26.0,26.0,1.3,1.3,0.0,0.0,1.9,0.0,0.4,0.4,1.7,7.2,4.4,79.3,26.7,0.29999999999999716,0.0,0.0,0.0,0.0,1.9,0.0,0.5007039999999999,8.9
42101035701,22.0,18.8,61.4,59.3,9.1,9.1,26.0,26.0,0.4,0.4,0.0,0.0,2.0,0.7,1.0,0.6,0.0,1.8,6.8,29.1,27.1,2.1000000000000014,0.0,0.0,0.0,0.0,1.3,0.4,0.570743,1.8
42101035702,15.0,28.8,87.1,82.6,1.7,1.7,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.7,0.7,8.8,33.9,29.6,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30561,1.4
42101035800,10.1,30.8,83.7,79.9,8.8,8.8,7.0,7.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.3,0.6,7.0,2.2,80.4,24.0,3.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.347498,7.6
42101035900,11.2,26.3,83.4,82.9,4.7,4.7,11.0,11.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.7,1.4,3.4,3.7,63.9,17.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2983719999999999,4.8
42101036000,9.4,26.5,63.8,62.2,11.6,11.6,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2.9,1.3,5.5,63.1,15.3,1.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.546248,4.2
42101036100,11.8,19.3,73.8,72.7,20.5,20.5,1.7,1.7,0.0,0.0,0.0,0.0,3.7,0.0,0.3,0.3,1.6,4.3,13.8,72.5,32.2,1.0999999999999943,0.0,0.0,0.0,0.0,3.7,0.0,0.427658,5.9
42101036201,4.0,17.6,89.3,86.6,9.0,9.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.5,3.0,6.4,68.6,19.1,2.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.24205300000000005,4.5
42101036202,8.3,21.8,80.4,70.0,8.6,8.6,5.7,5.7,0.0,0.0,0.0,0.0,1.6,0.3,3.6,3.6,1.5,2.9,7.8,82.1,26.1,10.400000000000006,0.0,0.0,0.0,0.0,1.3,0.0,0.4860650000000001,4.4
42101036203,10.6,17.1,93.2,90.9,0.4,0.0,3.6,3.6,0.0,0.0,0.0,0.0,1.3,0.0,1.5,0.9,5.2,5.0,3.5,88.2,29.7,2.299999999999997,0.4,0.0,0.0,0.0,1.3,0.6,0.17159199999999997,10.2
42101036301,8.6,17.5,80.4,77.9,3.3,2.8,12.5,12.5,0.0,0.0,0.0,0.0,2.0,0.0,1.8,0.0,1.1,1.8,4.8,79.1,26.5,2.5,0.5,0.0,0.0,0.0,2.0,1.8,0.375376,2.9000000000000004
42101036302,17.5,17.5,74.9,65.9,17.3,17.3,4.1,4.1,0.0,0.0,1.4,0.0,1.2,0.0,1.1,0.0,1.8,1.4,12.3,75.7,34.5,9.0,0.0,0.0,0.0,1.4,1.2,1.1,0.525548,3.2
42101036303,5.2,19.4,94.2,92.2,0.0,0.0,5.5,5.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,5.0,90.8,29.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14648199999999995,1.4
42101036400,44.3,20.8,56.0,52.4,29.9,29.9,6.7,6.7,1.3,1.3,0.0,0.0,4.6,0.0,1.6,1.6,6.8,4.3,0.0,100.0,0.0,3.6000000000000014,0.0,0.0,0.0,0.0,4.6,0.0,0.6286970000000001,11.1
42101036501,12.5,29.6,80.2,76.0,14.6,14.6,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,5.9,3.5,4.9,50.0,20.2,4.200000000000003,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.39727,9.4
42101036502,5.2,24.5,96.9,94.6,0.1,0.1,2.6,2.6,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.1,3.9,5.4,3.9,88.8,25.8,2.3000000000000114,0.0,0.0,0.0,0.0,0.0,0.0,0.10386800000000014,9.3
42101036600,4.0,71.4,74.5,72.1,6.5,5.4,17.1,17.1,0.9,0.9,0.0,0.0,0.5,0.0,0.5,0.5,7.8,0.0,37.3,62.1,7.6,2.4000000000000057,1.0999999999999996,0.0,0.0,0.0,0.5,0.0,0.4471740000000001,7.8
42101036700,5.0,68.9,76.8,70.9,18.8,18.3,2.5,2.5,0.2,0.2,0.0,0.0,1.4,0.5,0.3,0.3,46.9,2.4,10.3,50.7,5.4,5.8999999999999915,0.5,0.0,0.0,0.0,0.8999999999999999,0.0,0.4595799999999998,49.3
42101036900,37.6,56.0,55.8,54.2,8.3,8.2,28.6,28.6,0.0,0.0,1.2,1.2,4.0,0.0,2.0,1.9,26.8,4.8,14.7,1.0,16.0,1.5999999999999943,0.10000000000000142,0.0,0.0,0.0,4.0,0.10000000000000009,0.6143529999999999,31.6
42101037200,14.5,21.2,76.7,73.5,4.1,4.1,18.1,18.1,0.0,0.0,0.0,0.0,0.5,0.0,0.7,0.5,56.9,16.1,9.6,80.7,19.9,3.200000000000003,0.0,0.0,0.0,0.0,0.5,0.19999999999999996,0.42525500000000005,73.0
42101037300,5.2,32.6,84.9,80.8,6.0,6.0,8.5,8.5,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.5,5.9,4.5,8.4,61.8,15.4,4.1000000000000085,0.0,0.0,0.0,0.0,0.1,0.0,0.33460400000000007,10.4
42101037500,20.4,58.0,53.5,51.7,38.9,38.1,5.3,5.3,0.0,0.0,0.1,0.1,0.8,0.0,1.3,1.3,41.8,16.8,10.1,48.6,15.5,1.7999999999999972,0.7999999999999972,0.0,0.0,0.0,0.8,0.0,0.5831189999999999,58.599999999999994
42101037600,31.9,41.5,48.0,37.3,25.4,24.8,20.3,19.8,0.4,0.4,0.0,0.0,2.6,0.2,3.3,3.1,41.5,2.7,13.9,24.4,15.1,10.700000000000003,0.5999999999999979,0.5,0.0,0.0,2.4,0.19999999999999973,0.7470920000000001,44.2
42101037700,51.0,9.9,38.4,30.7,42.4,41.2,7.1,7.1,0.1,0.1,0.5,0.5,10.0,0.0,1.5,1.2,25.9,10.8,26.0,28.2,24.4,7.699999999999999,1.1999999999999957,0.0,0.0,0.0,10.0,0.30000000000000004,0.714714,36.7
42101037800,25.1,19.7,83.6,77.8,13.0,13.0,1.4,1.4,0.6,0.6,0.0,0.0,0.5,0.0,0.9,0.0,60.1,12.8,17.2,65.8,11.4,5.799999999999997,0.0,0.0,0.0,0.0,0.5,0.9,0.37411399999999995,72.9
42101037900,13.6,21.0,96.0,94.1,3.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4,8.2,15.5,72.0,24.5,1.9000000000000057,1.9,0.0,0.0,0.0,0.0,0.0,0.11357600000000011,69.6
42101038000,19.5,14.4,82.5,69.9,4.2,4.2,1.7,1.7,0.0,0.0,0.7,0.7,9.6,2.1,1.2,1.2,57.6,22.7,14.1,64.8,28.3,12.599999999999994,0.0,0.0,0.0,0.0,7.5,0.0,0.4862109999999999,80.3
42101038100,36.6,5.8,53.7,43.7,42.6,39.5,1.1,1.1,0.0,0.0,0.0,0.0,0.7,0.0,1.8,1.8,54.3,32.6,10.3,46.5,24.5,10.0,3.1000000000000014,0.0,0.0,0.0,0.7,0.0,0.640551,86.9
42101038200,24.5,5.4,60.9,50.7,17.2,16.1,1.0,1.0,0.0,0.0,0.0,0.0,13.7,0.6,7.2,7.2,74.1,7.8,12.6,61.1,13.2,10.199999999999996,1.0999999999999979,0.0,0.0,0.0,13.1,0.0,0.6840239999999999,81.89999999999999
42101038300,53.0,5.2,26.9,9.2,30.3,24.2,0.0,0.0,5.3,0.0,0.0,0.0,33.1,0.0,4.5,1.4,51.4,27.0,12.3,52.8,42.3,17.7,6.100000000000001,0.0,5.3,0.0,33.1,3.1,0.785395,78.4
42101038400,6.1,37.9,84.8,83.0,8.4,8.2,2.4,2.4,0.0,0.0,0.0,0.0,1.3,0.4,3.1,3.1,2.0,13.1,1.7,80.9,22.5,1.7999999999999972,0.20000000000000107,0.0,0.0,0.0,0.9,0.0,0.30241399999999996,15.1
42101038500,7.2,80.6,85.8,84.6,6.3,6.3,5.6,5.6,0.0,0.0,0.0,0.0,0.1,0.0,2.1,0.7,55.0,6.0,5.5,60.4,21.3,1.2000000000000028,0.0,0.0,0.0,0.0,0.1,1.4000000000000001,0.275789,61.0
42101038600,6.7,80.6,84.2,82.4,12.1,11.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,31.8,7.0,0.8,69.6,20.6,1.7999999999999972,0.7999999999999989,0.0,0.0,0.0,0.0,0.0,0.30609099999999995,38.8
42101038700,8.8,72.7,78.2,76.3,12.5,12.3,4.4,4.4,0.4,0.0,0.0,0.0,0.7,0.0,3.8,3.6,59.4,9.6,6.0,83.5,24.5,1.9000000000000057,0.1999999999999993,0.0,0.4,0.0,0.7,0.19999999999999973,0.39903600000000006,69.0
42101038800,8.7,59.8,54.7,53.4,37.4,37.2,4.1,4.1,0.0,0.0,0.0,0.0,0.9,0.0,2.9,2.9,68.9,10.4,5.1,70.0,21.9,1.3000000000000043,0.19999999999999574,0.0,0.0,0.0,0.9,0.0,0.573684,79.30000000000001
42101038900,25.4,17.9,8.8,8.4,89.8,89.0,0.6,0.6,0.3,0.3,0.0,0.0,0.1,0.0,0.4,0.4,14.4,26.7,7.5,57.9,15.6,0.40000000000000036,0.7999999999999972,0.0,0.0,0.0,0.1,0.0,0.20070199999999994,41.1
42101039000,34.5,12.6,25.3,13.4,59.7,56.3,2.3,2.3,0.0,0.0,0.0,0.0,9.9,0.1,2.8,1.7,26.3,18.4,10.2,55.7,46.6,11.9,3.4000000000000057,0.0,0.0,0.0,9.8,1.0999999999999999,0.6392140000000001,44.7
42101980000,1.5,58.3,62.9,59.5,9.9,9.5,15.2,15.2,0.0,0.0,0.0,0.0,5.5,3.0,6.6,6.6,57.4,0.0,29.6,48.7,19.7,3.3999999999999986,0.40000000000000036,0.0,0.0,0.0,2.5,0.0,0.607793,57.4
42101980100,0.0,56.9,100.0,93.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,0.0,0.0,76.9,0.0,6.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.12328799999999991,56.4
42101980200,18.3,17.6,70.1,70.1,25.1,25.1,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.0,3.7,3.7,16.2,8.1,0.0,100.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44410800000000006,24.299999999999997
42101980900,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
